commodity,consumption,period,region,season,timeslice,units_prices,year
wood,0.16000000000,Evening,UK,S,11,10.019,2045
ser.cooling.high-consumption,8.16530000000,Evening,UK,S,11,0,2045
ser.cooking,4.88830000000,Evening,UK,S,11,0,2045
ser.computing,0.50960000000,Evening,UK,S,11,0,2045
ser.space-heat.low-consumption,0.61050000000,Evening,UK,S,11,0,2045
ser.lighting.office,12.58930000000,Evening,UK,S,11,0,2045
ser.lighting.other,5.68360000000,Evening,UK,S,11,0,2045
ser.other,0.92020000000,Evening,UK,S,11,0,2045
ser.refrigeration,2.84770000000,Evening,UK,S,11,0,2045
ser.hot-water.high-consumption,2.03520000000,Evening,UK,S,11,0,2045
ser.hot-water.low-consumption,1.27490000000,Evening,UK,S,11,0,2045
nga,32.07140000000,Night,UK,A,12,12.552,2045
elc,54.78800000000,Night,UK,A,12,43.34267522,2045
oil,24.21260000000,Night,UK,A,12,19.7944343,2045
hco,56.22930000000,Night,UK,A,12,19.7944343,2045
lfo,7.25320000000,Night,UK,A,12,19.7944343,2045
wood,0.56520000000,Night,UK,A,12,10.019,2045
ser.cooling.high-consumption,4.77820000000,Night,UK,A,12,0,2045
ser.cooking,9.77660000000,Night,UK,A,12,0,2045
ser.computing,3.31250000000,Night,UK,A,12,0,2045
ser.space-heat.high-consumption,69.93100000000,Night,UK,A,12,0,2045
ser.space-heat.low-consumption,29.89440000000,Night,UK,A,12,0,2045
ser.lighting.office,42.48890000000,Night,UK,A,12,0,2045
ser.lighting.other,19.18200000000,Night,UK,A,12,0,2045
ser.other,3.06730000000,Night,UK,A,12,0,2045
ser.refrigeration,6.32820000000,Night,UK,A,12,0,2045
ser.hot-water.high-consumption,7.18890000000,Night,UK,A,12,0,2045
ser.hot-water.low-consumption,2.71300000000,Night,UK,A,12,0,2045
nga,7.33600000000,Day,UK,A,13,12.552,2045
elc,17.79650000000,Day,UK,A,13,43.34267522,2045
oil,7.61300000000,Day,UK,A,13,19.7944343,2045
hco,16.22170000000,Day,UK,A,13,19.7944343,2045
lfo,2.45390000000,Day,UK,A,13,19.7944343,2045
wood,0.11280000000,Day,UK,A,13,10.019,2045
ser.cooling.high-consumption,0.36290000000,Day,UK,A,13,0,2045
ser.cooking,1.62940000000,Day,UK,A,13,0,2045
ser.computing,0.50960000000,Day,UK,A,13,0,2045
ser.space-heat.high-consumption,20.05940000000,Day,UK,A,13,0,2045
ser.space-heat.low-consumption,10.11380000000,Day,UK,A,13,0,2045
ser.lighting.office,14.16300000000,Day,UK,A,13,0,2045
ser.lighting.other,6.39400000000,Day,UK,A,13,0,2045
ser.other,1.22690000000,Day,UK,A,13,0,2045
ser.refrigeration,2.53130000000,Day,UK,A,13,0,2045
ser.hot-water.high-consumption,1.43440000000,Day,UK,A,13,0,2045
ser.hot-water.low-consumption,0.54880000000,Day,UK,A,13,0,2045
nga,7.98000000000,Peak,UK,A,14,12.552,2045
elc,26.30380000000,Peak,UK,A,14,43.34267522,2045
oil,5.72470000000,Peak,UK,A,14,19.7944343,2045
hco,16.37250000000,Peak,UK,A,14,19.7944343,2045
lfo,1.99220000000,Peak,UK,A,14,19.7944343,2045
wood,0.36230000000,Peak,UK,A,14,10.019,2045
ser.cooling.high-consumption,0.36290000000,Peak,UK,A,14,0,2045
ser.computing,0.76440000000,Peak,UK,A,14,0,2045
ser.space-heat.high-consumption,20.40020000000,Peak,UK,A,14,0,2045
ser.space-heat.low-consumption,8.21110000000,Peak,UK,A,14,0,2045
ser.lighting.office,18.88390000000,Peak,UK,A,14,0,2045
ser.lighting.other,8.52530000000,Peak,UK,A,14,0,2045
ser.other,2.14710000000,Peak,UK,A,14,0,2045
ser.refrigeration,4.42970000000,Peak,UK,A,14,0,2045
ser.hot-water.high-consumption,4.60880000000,Peak,UK,A,14,0,2045
ser.hot-water.low-consumption,1.81540000000,Peak,UK,A,14,0,2045
nga,14.97270000000,Evening,UK,A,15,12.552,2045
elc,23.37500000000,Evening,UK,A,15,43.34267522,2045
oil,11.09410000000,Evening,UK,A,15,19.7944343,2045
hco,32.39700000000,Evening,UK,A,15,19.7944343,2045
lfo,3.27430000000,Evening,UK,A,15,19.7944343,2045
wood,0.27030000000,Evening,UK,A,15,10.019,2045
ser.cooling.high-consumption,0.54440000000,Evening,UK,A,15,0,2045
ser.cooking,4.88830000000,Evening,UK,A,15,0,2045
ser.computing,0.50960000000,Evening,UK,A,15,0,2045
ser.space-heat.high-consumption,40.57970000000,Evening,UK,A,15,0,2045
ser.space-heat.low-consumption,13.49540000000,Evening,UK,A,15,0,2045
ser.lighting.office,18.88390000000,Evening,UK,A,15,0,2045
ser.lighting.other,8.52530000000,Evening,UK,A,15,0,2045
ser.other,0.92020000000,Evening,UK,A,15,0,2045
ser.refrigeration,1.89850000000,Evening,UK,A,15,0,2045
ser.hot-water.high-consumption,3.43810000000,Evening,UK,A,15,0,2045
ser.hot-water.low-consumption,1.29750000000,Evening,UK,A,15,0,2045
nga,40.32030000000,Night,UK,W,0,12.552,2050
elc,56.41540000000,Night,UK,W,0,43.34267522,2050
oil,14.31830000000,Night,UK,W,0,19.7944343,2050
hco,23.08560000000,Night,UK,W,0,19.7944343,2050
lfo,3.12290000000,Night,UK,W,0,19.7944343,2050
wood,0.33370000000,Night,UK,W,0,10.019,2050
ser.cooling.high-consumption,23.03400000000,Night,UK,W,0,0,2050
ser.cooking,10.47320000000,Night,UK,W,0,0,2050
ser.computing,3.54860000000,Night,UK,W,0,0,2050
ser.space-heat.high-consumption,28.16560000000,Night,UK,W,0,0,2050
ser.space-heat.low-consumption,14.21030000000,Night,UK,W,0,0,2050
ser.lighting.office,37.93020000000,Night,UK,W,0,0,2050
ser.lighting.other,17.12390000000,Night,UK,W,0,0,2050
ser.other,3.28590000000,Night,UK,W,0,0,2050
ser.refrigeration,8.47390000000,Night,UK,W,0,0,2050
ser.hot-water.high-consumption,6.82030000000,Night,UK,W,0,0,2050
ser.hot-water.low-consumption,2.90200000000,Night,UK,W,0,0,2050
nga,6.12490000000,Day,UK,W,1,12.552,2050
elc,17.22320000000,Day,UK,W,1,43.34267522,2050
oil,4.40080000000,Day,UK,W,1,19.7944343,2050
hco,5.87580000000,Day,UK,W,1,19.7944343,2050
lfo,1.11650000000,Day,UK,W,1,19.7944343,2050
wood,0.06170000000,Day,UK,W,1,10.019,2050
ser.cooling.high-consumption,1.74940000000,Day,UK,W,1,0,2050
ser.cooking,1.74550000000,Day,UK,W,1,0,2050
ser.computing,0.54590000000,Day,UK,W,1,0,2050
ser.space-heat.high-consumption,7.10030000000,Day,UK,W,1,0,2050
ser.space-heat.low-consumption,5.08040000000,Day,UK,W,1,0,2050
ser.lighting.office,12.64340000000,Day,UK,W,1,0,2050
ser.lighting.other,5.70800000000,Day,UK,W,1,0,2050
ser.other,1.31440000000,Day,UK,W,1,0,2050
ser.refrigeration,3.38950000000,Day,UK,W,1,0,2050
ser.hot-water.high-consumption,1.26210000000,Day,UK,W,1,0,2050
ser.hot-water.low-consumption,0.58050000000,Day,UK,W,1,0,2050
nga,6.95090000000,Peak,UK,W,2,12.552,2050
elc,27.30880000000,Peak,UK,W,2,43.34267522,2050
oil,3.96930000000,Peak,UK,W,2,19.7944343,2050
hco,6.55620000000,Peak,UK,W,2,19.7944343,2050
lfo,1.17440000000,Peak,UK,W,2,19.7944343,2050
wood,0.21660000000,Peak,UK,W,2,10.019,2050
ser.cooling.high-consumption,1.74940000000,Peak,UK,W,2,0,2050
ser.computing,0.81890000000,Peak,UK,W,2,0,2050
ser.space-heat.high-consumption,7.93770000000,Peak,UK,W,2,0,2050
ser.space-heat.low-consumption,5.34380000000,Peak,UK,W,2,0,2050
ser.lighting.office,16.85780000000,Peak,UK,W,2,0,2050
ser.lighting.other,7.61060000000,Peak,UK,W,2,0,2050
ser.other,2.30010000000,Peak,UK,W,2,0,2050
ser.refrigeration,5.93170000000,Peak,UK,W,2,0,2050
ser.hot-water.high-consumption,4.42750000000,Peak,UK,W,2,0,2050
ser.hot-water.low-consumption,1.92280000000,Peak,UK,W,2,0,2050
nga,11.91830000000,Evening,UK,W,3,12.552,2050
elc,21.95850000000,Evening,UK,W,3,43.34267522,2050
oil,7.49560000000,Evening,UK,W,3,19.7944343,2050
hco,12.15280000000,Evening,UK,W,3,19.7944343,2050
lfo,1.66100000000,Evening,UK,W,3,19.7944343,2050
wood,0.16120000000,Evening,UK,W,3,10.019,2050
ser.cooling.high-consumption,2.62410000000,Evening,UK,W,3,0,2050
ser.cooking,5.23660000000,Evening,UK,W,3,0,2050
ser.computing,0.54590000000,Evening,UK,W,3,0,2050
ser.space-heat.high-consumption,14.82350000000,Evening,UK,W,3,0,2050
ser.space-heat.low-consumption,7.55810000000,Evening,UK,W,3,0,2050
ser.lighting.office,16.85780000000,Evening,UK,W,3,0,2050
ser.lighting.other,7.61060000000,Evening,UK,W,3,0,2050
ser.other,0.98580000000,Evening,UK,W,3,0,2050
ser.refrigeration,2.54220000000,Evening,UK,W,3,0,2050
ser.hot-water.high-consumption,3.29500000000,Evening,UK,W,3,0,2050
ser.hot-water.low-consumption,1.38990000000,Evening,UK,W,3,0,2050
nga,41.43040000000,Night,UK,P,4,12.552,2050
elc,56.81510000000,Night,UK,P,4,43.34267522,2050
oil,16.88440000000,Night,UK,P,4,19.7944343,2050
hco,28.02900000000,Night,UK,P,4,19.7944343,2050
lfo,3.88210000000,Night,UK,P,4,19.7944343,2050
wood,0.34950000000,Night,UK,P,4,10.019,2050
ser.cooling.high-consumption,23.03400000000,Night,UK,P,4,0,2050
ser.cooking,10.47320000000,Night,UK,P,4,0,2050
ser.computing,3.54860000000,Night,UK,P,4,0,2050
ser.space-heat.high-consumption,34.17760000000,Night,UK,P,4,0,2050
ser.space-heat.low-consumption,17.66500000000,Night,UK,P,4,0,2050
ser.lighting.office,37.93020000000,Night,UK,P,4,0,2050
ser.lighting.other,17.12390000000,Night,UK,P,4,0,2050
ser.other,3.28590000000,Night,UK,P,4,0,2050
ser.refrigeration,8.47390000000,Night,UK,P,4,0,2050
ser.hot-water.high-consumption,7.14380000000,Night,UK,P,4,0,2050
ser.hot-water.low-consumption,2.90630000000,Night,UK,P,4,0,2050
nga,6.48930000000,Day,UK,P,5,12.552,2050
elc,17.34690000000,Day,UK,P,5,43.34267522,2050
oil,5.23120000000,Day,UK,P,5,19.7944343,2050
hco,7.47110000000,Day,UK,P,5,19.7944343,2050
lfo,1.36210000000,Day,UK,P,5,19.7944343,2050
wood,0.06660000000,Day,UK,P,5,10.019,2050
ser.cooling.high-consumption,1.74940000000,Day,UK,P,5,0,2050
ser.cooking,1.74550000000,Day,UK,P,5,0,2050
ser.computing,0.54590000000,Day,UK,P,5,0,2050
ser.space-heat.high-consumption,9.04040000000,Day,UK,P,5,0,2050
ser.space-heat.low-consumption,6.19830000000,Day,UK,P,5,0,2050
ser.lighting.office,12.64340000000,Day,UK,P,5,0,2050
ser.lighting.other,5.70800000000,Day,UK,P,5,0,2050
ser.other,1.31440000000,Day,UK,P,5,0,2050
ser.refrigeration,3.38950000000,Day,UK,P,5,0,2050
ser.hot-water.high-consumption,1.36090000000,Day,UK,P,5,0,2050
ser.hot-water.low-consumption,0.58800000000,Day,UK,P,5,0,2050
nga,7.40350000000,Peak,UK,P,6,12.552,2050
elc,27.55240000000,Peak,UK,P,6,43.34267522,2050
oil,4.81440000000,Peak,UK,P,6,19.7944343,2050
hco,8.49880000000,Peak,UK,P,6,19.7944343,2050
lfo,1.42440000000,Peak,UK,P,6,19.7944343,2050
wood,0.22730000000,Peak,UK,P,6,10.019,2050
ser.cooling.high-consumption,1.74940000000,Peak,UK,P,6,0,2050
ser.computing,0.81890000000,Peak,UK,P,6,0,2050
ser.space-heat.high-consumption,10.31050000000,Peak,UK,P,6,0,2050
ser.space-heat.low-consumption,6.48150000000,Peak,UK,P,6,0,2050
ser.lighting.office,16.85780000000,Peak,UK,P,6,0,2050
ser.lighting.other,7.61060000000,Peak,UK,P,6,0,2050
ser.other,2.30010000000,Peak,UK,P,6,0,2050
ser.refrigeration,5.93170000000,Peak,UK,P,6,0,2050
ser.hot-water.high-consumption,4.64550000000,Peak,UK,P,6,0,2050
ser.hot-water.low-consumption,1.93880000000,Peak,UK,P,6,0,2050
nga,12.64570000000,Evening,UK,P,7,12.552,2050
elc,22.27820000000,Evening,UK,P,7,43.34267522,2050
oil,8.80680000000,Evening,UK,P,7,19.7944343,2050
hco,15.38510000000,Evening,UK,P,7,19.7944343,2050
lfo,2.04890000000,Evening,UK,P,7,19.7944343,2050
wood,0.17450000000,Evening,UK,P,7,10.019,2050
ser.cooling.high-consumption,2.62410000000,Evening,UK,P,7,0,2050
ser.cooking,5.23660000000,Evening,UK,P,7,0,2050
ser.computing,0.54590000000,Evening,UK,P,7,0,2050
ser.space-heat.high-consumption,18.77750000000,Evening,UK,P,7,0,2050
ser.space-heat.low-consumption,9.32330000000,Evening,UK,P,7,0,2050
ser.lighting.office,16.85780000000,Evening,UK,P,7,0,2050
ser.lighting.other,7.61060000000,Evening,UK,P,7,0,2050
ser.other,0.98580000000,Evening,UK,P,7,0,2050
ser.refrigeration,2.54220000000,Evening,UK,P,7,0,2050
ser.hot-water.high-consumption,3.56750000000,Evening,UK,P,7,0,2050
ser.hot-water.low-consumption,1.38990000000,Evening,UK,P,7,0,2050
nga,82.69910000000,Night,UK,S,8,12.552,2050
elc,56.87670000000,Night,UK,S,8,43.34267522,2050
oil,4.83610000000,Night,UK,S,8,19.7944343,2050
hco,4.49950000000,Night,UK,S,8,19.7944343,2050
lfo,0.31740000000,Night,UK,S,8,19.7944343,2050
wood,0.24810000000,Night,UK,S,8,10.019,2050
ser.cooling.high-consumption,76.78000000000,Night,UK,S,8,0,2050
ser.cooking,10.47320000000,Night,UK,S,8,0,2050
ser.computing,3.54860000000,Night,UK,S,8,0,2050
ser.space-heat.high-consumption,5.55160000000,Night,UK,S,8,0,2050
ser.space-heat.low-consumption,1.44450000000,Night,UK,S,8,0,2050
ser.lighting.office,30.34410000000,Night,UK,S,8,0,2050
ser.lighting.other,13.69920000000,Night,UK,S,8,0,2050
ser.other,3.28590000000,Night,UK,S,8,0,2050
ser.refrigeration,10.16860000000,Night,UK,S,8,0,2050
ser.hot-water.high-consumption,5.07160000000,Night,UK,S,8,0,2050
ser.hot-water.low-consumption,2.71010000000,Night,UK,S,8,0,2050
nga,8.35230000000,Day,UK,S,9,12.552,2050
elc,15.88730000000,Day,UK,S,9,43.34267522,2050
oil,1.04190000000,Day,UK,S,9,19.7944343,2050
hco,0.15450000000,Day,UK,S,9,19.7944343,2050
lfo,0.12270000000,Day,UK,S,9,19.7944343,2050
wood,0.04250000000,Day,UK,S,9,10.019,2050
ser.cooling.high-consumption,5.83140000000,Day,UK,S,9,0,2050
ser.cooking,1.74550000000,Day,UK,S,9,0,2050
ser.computing,0.54590000000,Day,UK,S,9,0,2050
ser.space-heat.high-consumption,0.16690000000,Day,UK,S,9,0,2050
ser.space-heat.low-consumption,0.55840000000,Day,UK,S,9,0,2050
ser.lighting.office,10.11470000000,Day,UK,S,9,0,2050
ser.lighting.other,4.56640000000,Day,UK,S,9,0,2050
ser.other,1.31440000000,Day,UK,S,9,0,2050
ser.refrigeration,4.06750000000,Day,UK,S,9,0,2050
ser.hot-water.high-consumption,0.86960000000,Day,UK,S,9,0,2050
ser.hot-water.low-consumption,0.53410000000,Day,UK,S,9,0,2050
nga,9.00080000000,Peak,UK,S,10,12.552,2050
elc,24.99610000000,Peak,UK,S,10,43.34267522,2050
oil,0.69600000000,Peak,UK,S,10,19.7944343,2050
hco,0.25410000000,Peak,UK,S,10,19.7944343,2050
lfo,0.20590000000,Peak,UK,S,10,19.7944343,2050
wood,0.16830000000,Peak,UK,S,10,10.019,2050
ser.cooling.high-consumption,5.83140000000,Peak,UK,S,10,0,2050
ser.computing,0.81890000000,Peak,UK,S,10,0,2050
ser.space-heat.high-consumption,0.27350000000,Peak,UK,S,10,0,2050
ser.space-heat.low-consumption,0.93700000000,Peak,UK,S,10,0,2050
ser.lighting.office,13.48630000000,Peak,UK,S,10,0,2050
ser.lighting.other,6.08850000000,Peak,UK,S,10,0,2050
ser.other,2.30010000000,Peak,UK,S,10,0,2050
ser.refrigeration,7.11800000000,Peak,UK,S,10,0,2050
ser.hot-water.high-consumption,3.43910000000,Peak,UK,S,10,0,2050
ser.hot-water.low-consumption,1.83330000000,Peak,UK,S,10,0,2050
nga,14.49110000000,Evening,UK,S,11,12.552,2050
elc,19.17870000000,Evening,UK,S,11,43.34267522,2050
oil,2.36740000000,Evening,UK,S,11,19.7944343,2050
hco,0.02450000000,Evening,UK,S,11,19.7944343,2050
lfo,0.14370000000,Evening,UK,S,11,19.7944343,2050
wood,0.10670000000,Evening,UK,S,11,10.019,2050
ser.cooling.high-consumption,8.74710000000,Evening,UK,S,11,0,2050
ser.cooking,5.23660000000,Evening,UK,S,11,0,2050
ser.computing,0.54590000000,Evening,UK,S,11,0,2050
ser.space-heat.low-consumption,0.65400000000,Evening,UK,S,11,0,2050
ser.lighting.office,13.48630000000,Evening,UK,S,11,0,2050
ser.lighting.other,6.08850000000,Evening,UK,S,11,0,2050
ser.other,0.98580000000,Evening,UK,S,11,0,2050
ser.refrigeration,3.05060000000,Evening,UK,S,11,0,2050
ser.hot-water.high-consumption,2.18020000000,Evening,UK,S,11,0,2050
ser.hot-water.low-consumption,1.36570000000,Evening,UK,S,11,0,2050
nga,33.34680000000,Night,UK,A,12,12.552,2050
elc,58.11340000000,Night,UK,A,12,43.34267522,2050
oil,27.55040000000,Night,UK,A,12,19.7944343,2050
hco,61.18570000000,Night,UK,A,12,19.7944343,2050
lfo,7.03770000000,Night,UK,A,12,19.7944343,2050
wood,0.37680000000,Night,UK,A,12,10.019,2050
ser.cooling.high-consumption,5.11870000000,Night,UK,A,12,0,2050
ser.cooking,10.47320000000,Night,UK,A,12,0,2050
ser.computing,3.54860000000,Night,UK,A,12,0,2050
ser.space-heat.high-consumption,74.91350000000,Night,UK,A,12,0,2050
ser.space-heat.low-consumption,32.02430000000,Night,UK,A,12,0,2050
ser.lighting.office,45.51620000000,Night,UK,A,12,0,2050
ser.lighting.other,20.54870000000,Night,UK,A,12,0,2050
ser.other,3.28590000000,Night,UK,A,12,0,2050
ser.refrigeration,6.77910000000,Night,UK,A,12,0,2050
ser.hot-water.high-consumption,7.70110000000,Night,UK,A,12,0,2050
ser.hot-water.low-consumption,2.90630000000,Night,UK,A,12,0,2050
nga,7.59600000000,Day,UK,A,13,12.552,2050
elc,18.91630000000,Day,UK,A,13,43.34267522,2050
oil,8.67480000000,Day,UK,A,13,19.7944343,2050
hco,17.61260000000,Day,UK,A,13,19.7944343,2050
lfo,2.38100000000,Day,UK,A,13,19.7944343,2050
wood,0.07520000000,Day,UK,A,13,10.019,2050
ser.cooling.high-consumption,0.38880000000,Day,UK,A,13,0,2050
ser.cooking,1.74550000000,Day,UK,A,13,0,2050
ser.computing,0.54590000000,Day,UK,A,13,0,2050
ser.space-heat.high-consumption,21.48860000000,Day,UK,A,13,0,2050
ser.space-heat.low-consumption,10.83440000000,Day,UK,A,13,0,2050
ser.lighting.office,15.17210000000,Day,UK,A,13,0,2050
ser.lighting.other,6.84960000000,Day,UK,A,13,0,2050
ser.other,1.31440000000,Day,UK,A,13,0,2050
ser.refrigeration,2.71160000000,Day,UK,A,13,0,2050
ser.hot-water.high-consumption,1.53660000000,Day,UK,A,13,0,2050
ser.hot-water.low-consumption,0.58800000000,Day,UK,A,13,0,2050
nga,8.34970000000,Peak,UK,A,14,12.552,2050
elc,28.08160000000,Peak,UK,A,14,43.34267522,2050
oil,6.53360000000,Peak,UK,A,14,19.7944343,2050
hco,17.82860000000,Peak,UK,A,14,19.7944343,2050
lfo,1.93300000000,Peak,UK,A,14,19.7944343,2050
wood,0.24150000000,Peak,UK,A,14,10.019,2050
ser.cooling.high-consumption,0.38880000000,Peak,UK,A,14,0,2050
ser.computing,0.81890000000,Peak,UK,A,14,0,2050
ser.space-heat.high-consumption,21.85380000000,Peak,UK,A,14,0,2050
ser.space-heat.low-consumption,8.79610000000,Peak,UK,A,14,0,2050
ser.lighting.office,20.22940000000,Peak,UK,A,14,0,2050
ser.lighting.other,9.13280000000,Peak,UK,A,14,0,2050
ser.other,2.30010000000,Peak,UK,A,14,0,2050
ser.refrigeration,4.74540000000,Peak,UK,A,14,0,2050
ser.hot-water.high-consumption,4.93720000000,Peak,UK,A,14,0,2050
ser.hot-water.low-consumption,1.94470000000,Peak,UK,A,14,0,2050
nga,15.41340000000,Evening,UK,A,15,12.552,2050
elc,24.79170000000,Evening,UK,A,15,43.34267522,2050
oil,12.62000000000,Evening,UK,A,15,19.7944343,2050
hco,35.35040000000,Evening,UK,A,15,19.7944343,2050
lfo,3.17710000000,Evening,UK,A,15,19.7944343,2050
wood,0.18020000000,Evening,UK,A,15,10.019,2050
ser.cooling.high-consumption,0.58310000000,Evening,UK,A,15,0,2050
ser.cooking,5.23660000000,Evening,UK,A,15,0,2050
ser.computing,0.54590000000,Evening,UK,A,15,0,2050
ser.space-heat.high-consumption,43.47100000000,Evening,UK,A,15,0,2050
ser.space-heat.low-consumption,14.45690000000,Evening,UK,A,15,0,2050
ser.lighting.office,20.22940000000,Evening,UK,A,15,0,2050
ser.lighting.other,9.13280000000,Evening,UK,A,15,0,2050
ser.other,0.98580000000,Evening,UK,A,15,0,2050
ser.refrigeration,2.03370000000,Evening,UK,A,15,0,2050
ser.hot-water.high-consumption,3.68310000000,Evening,UK,A,15,0,2050
ser.hot-water.low-consumption,1.38990000000,Evening,UK,A,15,0,2050
